しろそこひ,白底翳,白そこひ,白底翳
しろたえ,白妙,白たえ,白妙,白栲
しろだし,白出し,白だし,白出し
しろだすき,白襷,白だすき,白ダスキ,白襷
しろちゃり,白ちゃり,白ちゃり,白チャリ
しろづくり,城造り,城づくり,城造り
しろづくり,白作り,白づくり,白作り
しろとさか,白鶏冠,白とさか,白鶏冠
しろとび,白飛び,白とび,白飛び
しろな,白菜,しろ菜,白菜
しろなす,白茄子,白ナス,白茄子
しろななこ,白魚子,白斜子,白魚子
しろなまず,白癜,白なまず,白癜
しろなわ,白縄,白なわ,白縄
しろにきび,白面皰,白ニキビ,白面皰
しろぬき,白抜き,白ヌキ,白抜き
しろぬり,白塗り,白塗,白塗り
しろねぎ,白葱,白ねぎ,白ネギ,白葱
しろねこ,白猫,白ネコ,白猫
しろねずみ,白鼠,白ねずみ,白ネズミ,白鼠
しろねり,白練り,白練,白練り
しろばら,白薔薇,白バラ,白薔薇
しろひとり,白灯蛾,白ひとり,白灯蛾
しろふくろう,白梟,白ふくろふ,白梟
しろぶた,白豚,白ブタ,白豚
しろます,白升,白マス,白升
しろまめ,白豆,白マメ,白豆
しろまゆ,白繭,白まゆ,白繭
しろまる,白丸,白マル,白丸
しろみ,白み,白み,白味
しろみそ,白味噌,白みそ,白味噌
しろめぐり,城巡り,城めぐり,城巡り
しろもの,代物,しろ物,代物
しろわり,城割り,城割,城割り
しわ,皺,皴,皺
しわい,吝い,吝い,悋い
しわかくし,皺隠し,シワ隠し,皺隠し
しわくちゃ,皺くちゃ,皺くちゃ,皺くちや
しわくび,皺首,しわ首,皺首
しわけ,仕分け,仕わけ,仕分,仕分け,仕訳,仕訳け
しわけぎょうむ,仕訳業務,仕訳け業務,仕訳業務
しわけくぶん,仕訳区分,仕訳け区分,仕訳区分
しわけこうもく,仕訳項目,仕訳け項目,仕訳項目
しわけしゅうけい,仕訳集計,仕訳け集計,仕訳集計
しわけちょう,仕訳帳,仕訳け帳,仕訳帳
しわけび,仕訳日,仕訳け日,仕訳日
しわける,仕分ける,し分ける,仕分ける
しわざ,仕業,仕わざ,仕業
しわしわ,皺々,皺々,皺皺
しわだるむ,皺弛む,皺だるむ,皺弛む
しわづら,皺面,皺づら,皺面
しわとり,皺取り,しわ取り,シワ取り,皺取り
しわばら,皺腹,しわ腹,皺腹
しわぶき,咳,咳,嗄咳
しわよせ,皺寄せ,しわ寄せ,シワ寄せ,皺よせ,皺寄せ
しわよる,皺寄る,しわ寄る,皺寄る
しわんぼう,吝ん坊,しわん坊,吝ん坊,悋ん坊
しんうち,真打ち,真打,真打ち
しんかき,真書き,真書,真書き
しんかな,新仮名,新カナ,新仮名
しんかん,神鑑,神鑑,神鑒
しんかん,震憾,震かん,震憾
しんがくふりわけ,進学振り分け,進学振り分け,進学振分け
しんがた,新型,新型,新形
しんがん,真贋,真がん,真贋
しんき,辛気,辛き,辛気
しんきゅう,鍼灸,しん灸,針灸,鍼灸
しんきょ,信拠,信拠,信據
しんきり,心切り,心切り,芯切り
しんぎ,信偽,信偽,信僞
しんく,深紅,深紅,真紅
しんくい,心食い,心食,心食い
しんけい,真景,眞景,真景
しんけい,神経,神経,神經
しんけん,真剣,真けん,真剣
しんこう,侵寇,侵冦,侵寇
しんこう,信仰,信こう,信仰
しんこくてつづき,申告手続き,申告手続,申告手続き
しんこん,心魂,心魂,神魂
しんごう,信号,しん号,信号
しんごん,真言,眞言,真言
しんさつ,診察,しん察,診察
しんしゃく,斟酌,しん酌,斟酌
しんしゅ,真趣,眞趣,真趣
しんしゅう,新修,新修,新脩
しんしょく,侵食,侵蝕,侵食
しんしょく,浸食,浸蝕,浸食
しんしん,心々,心々,心心,真真
しんしん,心身,心身,身心,身神
しんじゃが,新ジャガ,新じゃが,新ジャガ
しんじゅつ,鍼術,針術,鍼術
しんじょ,しん薯,しん薯,真薯
しんじょう,信条,信条,信條
しんじょう,真情,眞情,真情
しんじん,審訊,審尋,審訊
しんずい,真髄,真髄,神髄
しんせい,新声,新声,新聲
しんせい,神聖,神聖,神聖
しんせいとりけし,申請取り消し,申請取り消し,申請取消
しんせき,真跡,真跡,真蹟
しんせき,親戚,親せき,親戚
しんせつ,親切,深切,親切
しんせん,震顫,振せん,振顫,震顫
しんせん,新選,新撰,新選
しんそう,真相,眞相,真相
しんそこ,心底,心底,真ん底,真底
しんそば,新蕎麦,新そば,新蕎麦
しんぞう,心臓,心ぞう,心臓
しんぞく,親族,親属,親族
しんたいしょうがいしゃ,身体障害者,身体障がい者,身体障害者
しんたいしょうがいしゃてちょう,身体障害者手帳,身体障がい者手帳,身体障害者手帳,身体障碍者手帳
しんたく,信託,信托,信託
しんたん,滲炭,浸炭,滲炭
しんち,神智,神智,神知
しんちゅう,真鍮,真ちゅう,真鍮
しんちょう,身長,しん長,身長
しんちょう,伸長,伸暢,伸長
しんちょく,進捗,進ちょく,進捗
しんでんづくり,寝殿造り,寝殿造,寝殿造り
しんと,親睹,親睹,親覩
しんとう,震盪,振とう,振盪,震とう,震盪,震蘯
しんとう,浸透,浸透,滲透
しんとう,神灯,神灯,神燈
しんどう,振動,しん動,振動
しんにょう,之繞,之繞,辶,辶
しんのう,心嚢,心嚢,心囊
しんばしら,心柱,心柱,真柱
しんぱい,心配,心ぱい,心配
しんぱん,審判,しん判,審判
しんぱん,新版,新板,新版
しんぴょう,信憑,信ぴょう,信憑
しんぴょうせい,信憑性,信ぴょう性,信憑性
しんぶき,新吹き,新吹,新吹き
しんぶつ,真物,眞物,真物
しんぷ,新付,新付,新附
しんぷく,信服,信伏,信服
しんぼう,辛抱,辛抱,辛棒
しんぼく,親睦,親ぼく,親睦
しんぽ,進歩,進步,進歩
しんもん,神文,神文,神紋
しんやきんむわりまし,深夜勤務割り増し,深夜勤務割り増し,深夜勤務割増
しんやわりまし,深夜割り増し,深夜割り増し,深夜割増
しんゆう,神佑,神佑,神祐
しんらつ,辛辣,辛らつ,辛辣
しんり,心裏,心裏,心裡
しんりゃく,侵略,侵掠,侵略
しんるいがき,親類書き,親類書,親類書き
しんるいづきあい,親類付き合い,親類づきあい,親類付きあい,親類付き合い,親類付合い
しんれい,振励,振励,振勵
しんれい,神霊,神霊,神靈
じ,辞,辞,辭
じあい,地合い,地合,地合い
じあじ,地鯵,地あじ,地鯵
じい,爺,爺,爺い,爺ィ,爺イ
じいそ,地磯,地いそ,地磯
じうた,地唄,地唄,地歌
じうたい,地謡い,地謡,地謡い
じえ,知恵,智恵,智慧,知え,知慧
じおし,地押し,地押,地押し
じおり,地織り,地織,地織り
じかい,示怪,示怪,示恠
じかく,自覚,自覚,自覺
じかけ,仕掛け,仕かけ,仕懸,仕掛,仕掛け
じかたび,地下足袋,地下たび,地下タビ,地下足袋
じかに,直煮,じか煮,直煮
じかばき,直穿き,直ばき,直履き,直穿き
じかび,直火,じか火,直火
じかまき,直播き,直まき,直播,直播き
じかんつぶし,時間潰し,時間つぶし,時間潰し
じかんどおり,時間通り,時間どおり,時間通り
じかんわり,時間割り,時間割,時間割り
じが,自画,自画,自畫
じき,敷き,敷,敷き
じきじき,直々,直々,直き直き,直直
じきとつ,直綴,直綴,直裰
じきまき,直播き,直まき,直播き
じきょう,自彊,自強,自彊
じきり,仕切り,仕切,仕切り
じきろう,食籠,喰籠,食籠
じぎ,児戯,児戯,兒戯
じぎ,辞儀,辞儀,辞宜
じくあし,軸足,軸脚,軸足
じくうけ,軸受け,軸受,軸受け,軸承,軸承け
じぐも,地蜘蛛,地ぐも,地蜘蛛
じぐろ,地黒,地黒,自黒
じげ,地毛,地毛,自毛
じこ,自己,自こ,自己
じこく,時刻,時こく,時刻
じこく,自国,自国,自國
じこみ,仕込み,仕こみ,仕込み
じごく,地獄,地ごく,地獄
じごしらえ,地拵え,地ごしらえ,地拵え
じさん,自賛,自讃,自讚,自賛
じざ,侍坐,侍坐,侍座
じし,獅子,師子,獅子
じしょう,自称,自称,自稱
じしん,地震,地しん,地震
じしん,自信,自しん,自信
じじ,事々,事々,事事
じじ,時々,時々,時時
じじすぎ,爺杉,爺スギ,爺杉,翁スギ
じじつ,事実,事実,事實
じじょ,次女,二女,次女
じじょう,自乗,二乗,自乗
じすべり,地滑り,地すべり,地滑り
じせい,辞世,辞世,辭世
じせき,事跡,事跡,事蹟
じせつがら,時節柄,時節がら,時節柄
じせん,自選,自撰,自選
じそ,紫蘇,志そ,紫蘇
じそく,時速,時そく,時速
じたい,事態,事体,事態
じたく,支度,仕度,支度
じたて,仕立て,仕立,仕立て
じだいもの,時代物,時代もの,時代物
じだんだ,地団駄,地団太,地団駄
じちゅう,自注,自注,自註
じっ,十,十,拾
じっかん,実感,実感,實感
じっきょう,実境,実境,實境
じっこう,実効,実効,實効
じっこん,昵懇,入魂,昵懇
じっさい,実際,実さい,実際
じっしょう,実証,実証,實證
じっせき,実跡,実跡,実蹟
じっせん,実践,実せん,実践,實践
じっちゃく,実着,実着,實着
じっとく,実徳,実徳,實徳
じつき,地突き,地つき,地搗き,地突き
じつき,地付き,地付,地付き
じつげん,実現,実げん,実現
じつご,実語,実語,實語
じつじつ,実々,実々,実実
じつじょう,実情,実情,実状
じつづき,地続き,地つづき,地続き,地續
じつろく,実録,実録,實錄
じづら,字面,字づら,字面
じてん,自転,自てん,自転
じてん,辞典,辞典,辭典
じとう,時祷,時祷,時禱
じとく,自涜,自涜,自瀆
じとっこ,地頭鶏,地頭鳥,地頭鶏
じどう,児童,児童,兒童
じどう,自動,自どう,自働,自動
じどうしわけ,自動仕訳,自動仕訳,自動仕訳け
じどうひきおとし,自動引き落とし,自動引き落とし,自動引落し,自動引落とし
じどり,地取り,地どり,地取り
じどり,地鳥,地鳥,地鶏
じならし,地均し,地ならし,地均し
じなん,次男,二男,次男
じねずみ,地鼠,地ねずみ,地鼠
じのし,地伸し,地のし,地伸し
じはだ,地肌,地肌,地膚
じばち,地蜂,地バチ,地蜂
じばれ,地腫れ,地ばれ,地腫れ
じひびき,地響き,地ひびき,地響き
じびき,地引き,地びき,地引,地引き,地曳,地曳き
じびき,字引き,字引,字引き
じびきあみ,地引き網,地引き網,地引網
じへん,事変,事変,事變
じほう,次鋒,次ほう,次鋒
じま,島,島,嶋
じまい,仕舞い,仕舞,仕舞い,終い
じまう,仕舞う,了う,仕まう,仕舞う,納う,終う,蔵う
じまき,地巻き,地巻,地巻き
じまき,地蒔き,地蒔,地蒔き
じまわり,地回り,地まわり,地回り,地廻り
じめ,締め,締,締め
じもと,地元,地もと,地元,地許
じゃあく,邪悪,じゃ悪,邪悪
じゃいん,邪淫,邪婬,邪淫
じゃかご,蛇籠,蛇かご,蛇籠
じゃがいも,ジャガ芋,じゃが芋,ジャガ芋,ジヤガ芋
じゃくねん,若年,弱年,若年
じゃくはい,若輩,弱輩,若輩
じゃぐち,蛇口,じゃ口,蛇口
じゃこごはん,じゃこ御飯,じゃこご飯,じゃこ御飯,ジャコご飯
じゃしん,写真,写真,寫眞
じゃじゃうま,じゃじゃ馬,じゃじゃ馬,ジャジャ馬
じゃち,邪知,邪智,邪知
じゃっかん,弱冠,弱かん,弱冠
じゃまもの,邪魔物,邪魔もの,邪魔物
じゃり,闍梨,闍梨,闍黎
じゃりみち,砂利道,じゃり道,砂利道
じゃれる,洒落る,洒落る,洒落れる
じゃわん,茶碗,茶わん,茶椀
じゅう,十,十,拾
じゅういん,十因,十因,拾因
じゅうき,汁器,じゅう器,汁器
じゅうぎょういんもちかぶかい,従業員持株会,従業員持ち株会,従業員持株会
じゅうご,獣語,獣語,獸語
じゅうしん,銃身,じゅう身,銃身
じゅうじ,従事,従事,從事
じゅうじゅん,従順,従順,從順
じゅうせん,縦線,縦線,縱線
じゅうぜん,十全,充全,十全
じゅうそう,重曹,重そう,重曹
じゅうたい,重態,重体,重態
じゅうたく,住宅,住たく,住宅
じゅうたん,絨毯,絨たん,絨毯,絨緞
じゅうたんさんそーだ,重炭酸ソーダ,重炭酸ソーダ,重炭酸曹達
じゅうづめ,重詰め,重詰,重詰め
じゅうてん,充填,充てん,充塡,充填,充添
じゅうてんざい,充填剤,充てん剤,充填剤
じゅうひ,獣皮,獣皮,獸皮
じゅうもうがん,絨毛癌,絨毛がん,絨毛ガン,絨毛癌
じゅうよく,獣欲,獣慾,獣欲
じゅうりん,蹂躙,蹂躙,蹂躪
じゅぎょう,授業,じゅ業,授業
じゅけい,樹形,樹型,樹形
じゅし,孺子,孺子,豎子
じゅじゅ,授受,受授,授受
じゅず,数珠,数珠,珠数
じゅずつなぎ,数珠つなぎ,数珠つなぎ,数珠繋ぎ
じゅそ,呪詛,呪咀,呪詛
じゅちゅう,受注,受注,受註
じゅっ,十,十,拾
じゅつご,述語,じゅつ語,述語
じゅばく,呪縛,じゅ縛,呪縛
じゅみょう,寿命,じゅ命,寿命
じゅもく,樹木,じゅ木,樹木
じゅよ,授与,授与,授與
じゅりん,寿林,壽林,寿林
じゅれい,樹齢,樹れい,樹齢
じゅんか,馴化,順化,馴化
じゅんかい,巡回,巡回,巡廻
じゅんぐり,順繰り,順ぐり,順繰り
じゅんさい,蓴菜,じゅん菜,蓴菜
じゅんしゅ,順守,循守,遵守,順守
じゅんじょ,順序,順じょ,順序
じゅんじる,準ずる,准じる,準じる
じゅんずる,準ずる,准ずる,準ずる
じゅんたく,潤沢,潤沢,潤澤
じゅんぬき,順抜き,順抜,順抜き
じゅんばん,順番,じゅん番,順番
じゅんぶ,順峰,順峯,順峰
じゅんぷう,醇風,淳風,醇風
じゅんぼく,純朴,淳朴,純朴,醇朴
じゅんぽう,遵法,遵法,順法
じゅんまき,順巻き,順巻,順巻き
じゅんれい,巡礼,巡礼,巡禮,順礼
じゆう,自由,じ由,自由
じょ,叙,叙,敍
じょいん,女陰,女淫,女陰
じょう,判官,判官,掾
じょう,畳,畳,疊
じょうあい,情合い,情合,情合い
じょういん,冗員,冗員,剰員
じょういんとうがん,上咽頭癌,上咽頭がん,上咽頭ガン,上咽頭癌
じょううち,常打ち,常打,常打ち
じょうか,浄化,じょう化,浄化
じょうかい,常会,常会,常會
じょうかい,情懐,情懐,情懷
じょうかく,城郭,城廓,城郭
じょうかく,嬢核,娘核,嬢核
じょうかん,上澣,上浣,上澣
じょうがくどうがん,上顎洞癌,上顎洞がん,上顎洞ガン,上顎洞癌
じょうき,蒸気,じょう気,蒸気,蒸汽
じょうき,条規,条規,條規
じょうき,浄机,浄几,浄机
じょうきょう,状況,情況,状况,状況
じょうぎ,情宜,情宜,情誼
じょうぎざ,定規座,じょうぎ座,定規座
じょうけい,上掲,上掲,上揭
じょうけん,条件,条件,條件
じょうけんつき,条件付き,条件付,条件付き
じょうけんつきさいよう,条件付き採用,条件付き採用,条件付採用,条件附き採用,条件附採用
じょうこう,条項,条項,條項
じょうご,冗語,冗語,剰語
じょうさい,城塞,城さい,城塞,城砦
じょうさし,状差し,状差,状差し
じょうし,城址,城址,城趾
じょうしょう,条章,条章,條章
じょうしん,浄信,浄信,淨信
じょうじょう,条々,条々,条条
じょうすい,浄水,じょう水,浄水
じょうず,上図,上図,上圖
じょうせい,情勢,情勢,状勢
じょうせん,乗船,上船,乗船
じょうぜつ,饒舌,じょう舌,冗舌,饒舌
じょうたい,状態,状態,狀態
じょうだん,冗談,じょう談,冗談,戯談,饒談
じょうち,壌地,壌地,壤地
じょうちゅう,絛虫,条虫,絛虫
じょうちゅう,焼酎,焼ちゅう,焼酎
じょうちょ,情緒,情緒,情緖
じょうづめ,常詰め,常詰,常詰め
じょうてもの,上手物,上手もの,上手物
じょうでき,上出来,上でき,上出来
じょうとう,常套,常とう,常套
じょうとうく,常套句,常とう句,常套句
じょうとろ,上とろ,上とろ,上トロ
じょうはつ,蒸発,じょう発,蒸発
じょうばらい,条払い,条払,条払い
じょうほうろうえい,情報漏洩,情報漏えい,情報漏洩
じょうまわり,定廻り,定回り,定廻,定廻り
じょうみせ,定店,定店,常店
じょうみゃく,静脈,静脈,靜脉
じょうもん,縄文,縄文,縄紋,繩文
じょうやく,条約,条約,條約
じょうやとい,常雇い,常傭,常傭い,常雇,常雇い
じょうやど,定宿,定宿,常宿
じょうゆ,醤油,じょう油,正油,醤油,醬油
じょうよく,情欲,情慾,情欲
じょうらん,擾乱,じょう乱,擾乱
じょうり,場裡,場裏,場裡,塲裏
じょうりゅう,蒸留,蒸りゆう,蒸溜,蒸留
じょうりゅうしゅ,蒸留酒,蒸溜酒,蒸留酒
じょうるり,浄瑠璃,浄るり,浄瑠璃
じょうろう,上﨟,上臈,上﨟
じょうろく,常禄,常祿,常禄
じょくそう,褥瘡,じょく創,蓐瘡,褥そう,褥創,褥瘡
じょさい,如才,如在,如才
じょじょ,徐々,徐々,徐徐
じょじょう,叙情,叙情,抒情
じょじん,除塵,除じん,除塵
じょそう,除草,じょ草,除草
じょちゅう,女中,女ちゅう,女中
じょのくち,序の口,序の口,序ノ口
じょろう,女郎,女臈,女郎
じよ,自余,爾余,自余
じら,自邏,自ら,自邏
じらたい,自邏隊,自ら隊,自邏隊
じらみ,虱,虱,蝨
じり,尻,尻,臀
じりひん,じり貧,じり貧,ジリ貧
じりょう,餌料,じ料,餌料
じるこ,汁粉,じる粉,汁粉
じるし,印,印,標
じれえ,白い,白え,皎え,皓え
じれたい,焦れったい,憤れたい,焦れたい
じれったい,焦れったい,焦ったい,焦れったい,焦れッたい,自烈たい
じれってえ,焦れったい,焦ってえ,焦れってえ,焦れッてえ,自烈てえ
じれてえ,焦れったい,憤れてえ,焦れてえ
じろい,白い,白い,皎い,皓い
じろう,侍郎,侍郎,侍郞
じろう,痔瘻,痔ろう,痔瘻
じろう,自労,自労,自勞
じわ,皺,皴,皺
じわり,地割り,地割,地割り
じん,仞,仞,仭
じんい,人為,人為,人爲
じんう,腎盂,腎う,腎宇,腎盂
じんうがん,腎う癌,腎うがん,腎うガン,腎う癌
じんうがん,腎盂癌,腎盂がん,腎盂ガン,腎盂癌
じんえん,人煙,人烟,人煙
じんかい,塵芥,じん芥,塵芥
じんがえ,陣替え,陣替,陣替え
じんがさ,陣笠,陣がさ,陣笠
じんがね,陣鐘,陣鉦,陣鐘
じんぎ,神祇,神祇,神祗
じんさいぼうがん,腎細胞癌,腎細胞がん,腎細胞ガン,腎細胞癌
じんせい,靭性,靭性,靱性
じんぞう,腎臓,じん臓,腎ぞう,腎臓
じんぞうえん,腎臓炎,じん臓炎,腎臓炎
じんぞうがん,腎臓癌,腎臓がん,腎臓ガン,腎臓癌
じんたい,靱帯,じん帯,ジン帯,靭帯,靱帯
じんだ,糂粏,糂汰,糂粏,糝粏
じんだて,陣立て,陣立,陣立て
じんち,人知,人智,人知
じんとり,陣取り,陣取,陣取り
じんどる,陣取る,陣どる,陣取る
じんぱい,塵肺,じん肺,塵肺
じんぴ,靭皮,靭皮,靱皮
じんぶれ,陣触れ,陣ぶれ,陣触,陣触れ
じんべい,甚平,壬兵衛,甚平
じんぼつ,陣没,陣歿,陣没
じんましん,蕁麻疹,じんま疹,蕁麻疹
じんもん,尋問,じん問,尋問,訊問
じんよく,人欲,人慾,人欲
じんりゅう,人竜,人竜,人龍
じんりょく,尽力,尽力,盡力
す,巣,巢,巣
す,酢,酢,醋
すあし,素足,す足,素足
すあな,巣穴,巣あな,巣穴
すいあげ,吸い上げ,吸い上げ,吸上げ
すいえき,膵液,すい液,膵液
すいえん,水焔,水焔,水焰
すいか,西瓜,水瓜,西瓜
すいかけ,吸い掛け,吸いかけ,吸い掛け,喫いかけ
すいかわり,西瓜割り,スイカ割り,西瓜割り
すいがら,吸い殻,吸いがら,吸いガラ,吸い殻,吸殻
すいがん,膵癌,膵がん,膵癌
すいきょ,推挙,吹挙,推挙
すいきょう,酔狂,粋狂,酔狂,酔興
すいくち,吸い口,吸い口,吸口
すいげん,水源,水げん,水源
すいこう,推敲,推こう,推敲
すいこみ,吸い込み,吸い込み,吸込
すいさん,炊爨,炊さん,炊爨
すいしつ,水質,水しつ,水質
すいしょう,推賞,推称,推賞
すいしょく,水食,水蝕,水食
すいじ,炊事,すい事,炊事
すいじ,吸い地,吸い地,吸地
すいじゃく,垂迹,垂跡,垂迹
すいせい,彗星,すい星,彗星
すいせい,水生,水棲,水生
すいせん,推薦,推せん,推薦
すいせん,水繊,水煎,水繊,水蟾
すいそう,水槽,水そう,水槽
すいぞう,膵臓,すい臓,すい臟,膵臓
すいぞうがん,膵臓癌,すい臓がん,すい臓ガン,すい臓癌,膵臓がん,膵臓ガン,膵臓癌
すいぞく,水族,水ぞく,水族
すいたい,翠黛,翆黛,翠黛
すいたい,衰退,衰退,衰頽
すいだし,吸い出し,吸い出し,吸出,吸出し
すいだま,吸い玉,吸い玉,吸玉
すいてき,水滴,水てき,水滴
すいとう,水筒,水とう,水筒
すいとり,吸い取り,吸い取り,吸取
すいとん,水遁,水とん,水遁
すいのう,水嚢,水嚢,水囊
すいのみ,吸い飲み,吸い呑み,吸い飲み,吸呑,吸飲み
すいはん,炊飯,すい飯,炊はん,炊飯
すいば,酸葉,酸模,酸葉
すいばく,水爆,水ばく,水爆
すいばん,推輓,推挽,推輓
すいほう,水疱,水疱,水皰
すいみつ,水蜜,水みつ,水蜜
すいめん,水面,水めん,水面
すいもの,吸い物,吸いもの,吸い物,吸もの,吸物
すいよう,水溶,水よう,水溶
すいよう,水曜,水よう,水曜
すいりょう,推量,推諒,推量
すいれん,睡蓮,水蓮,睡蓮
すう,吸う,吸う,喫う
すう,数,数,數
すういん,数引,数引,數引
すうかげつ,数カ月,数か月,数カ月,数ヵ月,数ヶ月,数個月,数箇月
すうかこく,数カ国,数か国,数カ国,数ヵ国,数ヶ国,数個国,数箇国
すうかしょ,数カ所,数か所,数カ所,数ヵ所,数ヶ所,数個所,数箇所
すうき,趨帰,趨帰,趨歸
すうせい,趨勢,すう勢,趨勢
すうせん,数千,数千,数阡
すうちょう,数町,数町,數町
すうふ,枢府,枢府,樞府
すうみつ,枢密,枢密,樞密
すえ,末,末,裔
すえおき,据え置き,すえ置,すえ置き,据え置,据え置き,据置,据置き
すえおききかん,据置期間,据え置き期間,据置期間
すえおそろしい,末恐ろしい,末恐しい,末恐ろしい
すえごろ,末頃,末ごろ,末頃
すえずえ,末々,末々,末末
すえぜん,据え膳,据え膳,据膳
すえたのもしい,末頼もしい,末頼しい,末頼もしい
すえつき,末付き,末つき,末付き
すえつくり,陶作り,陶作,陶作り
すえつけ,据え付け,据え付,据え付け,据付,据付け
すえひろ,末広,末広,末廣
すえひろがり,末広がり,末広がり,末広り
すえふろ,据え風呂,据えふろ,据え風呂,据風呂
すえもの,据え物,据え物,据物
すえる,吸う,吸える,喫える
すえる,据える,据える,据る
すおう,素襖,素袍,素襖
すおう,蘇芳,蘇方,蘇枋,蘇芳
すおどり,素踊り,素踊,素踊り
すかしおり,透かし織り,透かし織,透かし織り
すかしっぺ,透かしっ屁,透かしっぺ,透かしっ屁
すかしばこ,透かし箱,すかし箱,透かし箱
すかしぼり,透かし彫り,透かし彫,透かし彫り,透し彫,透し彫り,透彫
すかす,透かす,透かす,透す
すかぶ,酢蕪,酢かぶ,酢蕪,酢カブ
すががき,清掻き,清掻,清掻き,清搔,菅垣
すがき,簀掻き,簀掻き,簀搔
すがき,酢牡蠣,酢がき,酢牡蠣
すがごも,菅薦,菅菰,菅薦
すがすがしい,清々しい,清々しい,清すがしい,清清しい
すがた,姿,姿,相
すがたかたち,姿形,姿かたち,姿形
すがたずし,姿鮨,姿寿司,姿鮨
すがめ,眇,眇,眇眼
すがめ,酢瓶,酢瓶,酢甕
すがりつな,縋り綱,すがり綱,縋り綱
すがる,蜾蠃,蜜蜂,蜾蠃
すがれおい,すがれ追い,すがれ追い,スガレ追ひ
すがれる,末枯れる,尽れる,末枯れる
すき,数奇,数奇,数寄
すき,鋤,棃,鋤
すき,隙,透き,隙
すきあぶら,梳き油,梳き油,梳油
すきいれ,漉き入れ,すき入,すき入れ,漉き入れ
すきおり,透き織り,透き織,透き織り
すきかえし,漉き返し,漉き返し,漉返し
すきがみ,漉き紙,漉き紙,漉紙
すききらい,好き嫌い,好ききらい,好き嫌い
すきぎ,透き木,透き木,透木
すきぐし,梳き櫛,梳き櫛,梳櫛
すきげ,梳き毛,すき毛,梳き毛
すきこみ,漉き込み,すき込み,漉き込み
すきごころ,好き心,すき心,好き心
すきしゃ,好き者,好き者,数奇者,数寄者
すきずき,好き好き,好きずき,好き好き
すきっぱら,空き腹,すきっ腹,空きっ腹,空っ腹
すきばさみ,梳き鋏,梳きバサミ,梳き鋏
すきま,隙間,すき間,透き間,隙き間,隙間
すきまかぜ,隙間風,すきま風,すき間風,隙間風
すきまじかん,隙間時間,すき間時間,スキマ時間,隙間時間
すきみ,透き見,すき見,透き見,透見,隙見
すきみ,剥身,すき身,剥身
すきむら,漉き斑,漉きむら,漉き斑
すきもの,好き者,すき者,好きモノ,好き者,好者
すきや,数奇屋,数奇屋,数寄屋
すきやき,すき焼き,すき焼,すき焼き
すきろう,透き廊,透き廊,透廊
すきわた,透き渡,透き渡,透渡
すぎいた,杉板,スギ板,杉板
すぎこし,過ぎ越し,過ぎ越し,過越
すぎごけ,杉蘚,杉ごけ,杉苔,杉蘚
すぎっぱ,杉葉,スギっ葉,杉っ葉
すぎば,杉葉,スギ葉,杉葉
すぎばし,杉箸,杉ばし,杉箸
すぎむら,杉叢,杉むら,杉叢
すぎもり,杉盛,杉もり,杉盛,杉盛り
すぎる,過ぎる,経過ぎる,過ぎる,過る
すく,漉く,抄く,漉く
すくいあみ,掬い網,すくい網,掬い網
すくいうち,掬い打ち,すくい打ち,掬い打ち
すくいかん,掬い管,すくい管,掬い管
すくいつり,掬い釣り,すくい釣り,掬い釣り
すくいなげ,掬い投げ,すくい投げ,掬い投げ
すくいりょう,掬い漁,すくい漁,掬い漁
すくいわざ,掬い技,すくい技,掬い技
すくう,巣くう,巢喰う,巣くう,巣喰う,巣食う
すくう,救う,援う,救う
すくない,少ない,僅い,寡い,少ない,尠ない,鮮ない
すくなし,少ない,寡し,寡なし,少なし,尠し
すくねえ,少ない,僅え,寡え,少ねえ,尠ねえ,鮮ねえ
すくみあし,竦み足,すくみ足,竦み足
すくら,簀倉,簀倉,簀蔵
すぐりわら,選り藁,すぐり藁,選り藁
すぐれもの,優れ者,すぐれ物,優れもの,優れモノ,優れ物,優れ者
すぐれる,優れる,傑れる,優れる,勝れる,卓れる,秀れる
すけっと,助っ人,助っ人,助ッ人
すけばん,すけ番,すけ番,スケ番
すけべえ,助兵衛,助べい,助兵衛,助平
すけべえこんじょう,助兵衛根性,助兵衛根性,助平根性
すげかえ,挿げ替え,すげ替え,挿げ替え
すげがさ,菅笠,すげ笠,菅笠
すこぶるつき,頗る付き,すこぶる付き,頗る付き
すごうで,凄腕,すご腕,スゴ腕,凄腕
すごさす,過ごさす,過ごさす,過さす
すごす,過ごす,過ごす,過す
すごせる,過ごす,過ごせる,過せる
すごみ,凄味,凄み,凄味
すごもり,巣籠もり,巣ごもり,巣篭もり,巣籠,巣籠もり,巣籠り
すごもる,巣籠もる,巣ごもる,巣籠もる,巣籠る
すごろく,双六,すご六,双六,寿語呂久,寿語蘆久,寿語路久,寿語露久,寿護録,数娯録,数語呂久
すごわざ,凄技,スゴ技,凄技
すさまじい,凄まじい,凄じい,凄まじい
すし,寿司,寿し,寿司,鮓,鮨
すしうり,寿司売り,すし売り,寿司売り
すしおけ,寿司桶,すし桶,スシ桶,寿司桶,鮓桶
すしず,寿司酢,すし酢,寿司酢
すしだい,寿司台,すし台,寿司台
すしだね,寿司種,すし種,寿司ダネ,寿司種
すしつう,寿司通,すし通,寿司通
すしづめ,鮨詰め,すし詰め,鮨詰,鮨詰め
すしてん,寿司店,すし店,寿司店
すしねた,寿司ねた,寿司ねた,寿司ネタ
